"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000600, 1, 0.000600, hesbo_0='0.0',hesbo_1='0.0',hesbo_10='0.0',hesbo_11='0.0',hesbo_12='0.0',hesbo_13='0.0',hesbo_14='0.0',hesbo_15='0.0',hesbo_2='0.0',hesbo_3='0.0',hesbo_4='0.0',hesbo_5='0.0',hesbo_6='0.0',hesbo_7='0.0',hesbo_8='0.0',hesbo_9='0.0'
